,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
1677,169,85.21,38.48,1,4
1678,127,88.17,44.69,1,4
1679,1295,82.96,55.61,1,4
1680,1920,96.0,64.92,1,4
1681,945,94.77,95.22,1,5
1682,3187,93.0,97.32,1,5
1683,57,82.57,41.7,1,5
1684,11,82.04,38.44,1,5
1685,9,80.92,30.24,1,6
1686,23,83.58,36.13,1,3
1687,29,87.11,44.96,1,3
1688,2854,89.0,82.85,1,3
1689,128,90.29,61.35,1,4
1690,67,85.47,26.73,2,6
1691,0,89.23,19.63,2,6
1692,0,102.53,19.43,2,6
1693,0,116.83,15.27,2,6
1694,0,107.58,21.75,2,1
1695,10,103.67,25.42,2,2
1696,34,87.83,24.55,2,3
1697,0,104.63,18.57,2,3
1698,358,100.29,42.22,1,3
1699,78,88.4,24.78,1,3
1700,0,84.27,22.1,1,4
1701,50,88.04,27.85,1,4
1702,0,117.15,17.32,1,4
1703,13,112.51,21.92,1,4
1704,736,91.88,41.65,1,5
1705,753,82.91,40.97,1,5
1706,881,81.04,45.5,1,5
1707,804,89.0,44.73,2,5
1708,1592,85.78,57.88,2,6
1709,0,97.47,22.55,2,6
1710,0,116.85,18.42,2,6
1711,0,112.0,2.0,2,6
1712,0,112.0,33.0,2,3
1713,47,90.67,54.43,2,3
1714,1050,89.0,56.3,2,4
1715,471,81.33,30.6,2,4
1716,268,83.4,33.83,2,4
1717,914,85.85,45.02,2,4
1718,1933,82.59,60.6,2,5
1719,4007,96.0,105.61,2,5
1720,27,83.45,20.81,2,6
1721,0,81.5,17.18,2,6
1722,128,89.58,27.49,2,6
1723,0,87.1,20.7,2,1
1724,0,112.0,26.0,2,2
1725,0,113.03,18.03,2,3
1726,0,95.77,18.45,2,3
1727,193,97.92,39.17,2,4
1728,18,85.97,23.87,2,4
1729,24,87.86,28.48,2,4
1730,1959,85.63,65.42,2,4
1731,741,88.51,49.97,2,5
1732,1651,89.04,72.17,2,5
1733,1797,85.15,64.15,2,5
1734,5188,82.5,109.73,2,5
1735,279,81.89,31.55,2,6
1736,10,81.23,19.25,2,6
1737,0,88.13,16.35,2,6
1738,0,84.33,21.35,2,6
1739,0,88.8,21.07,2,1
1740,0,85.33,25.2,2,1
1741,0,112.0,32.0,2,2
1742,0,112.0,3.25,2,2
1743,0,112.0,3.0,2,3
1744,0,111.97,20.05,2,3
1745,71,85.53,28.03,2,3
1746,33,83.0,20.05,2,3
1747,0,83.43,22.28,2,4
1748,0,82.2,18.4,2,4
1749,43,81.32,26.17,2,4
1750,0,83.4,19.63,2,4
1751,82,84.5,24.02,2,5
1752,515,86.7,36.83,2,5
1753,91,85.63,29.72,2,5
1754,25,82.83,18.68,2,5
1755,14,83.89,22.91,2,6
1756,0,86.4,22.38,2,6
1757,0,88.47,15.4,2,6
1758,0,83.26,18.74,2,6
1759,0,83.93,19.86,2,4
1760,445,86.83,34.4,2,4
1761,104,84.41,22.19,2,4
1762,806,84.93,38.7,1,4
1763,899,106.91,39.7,1,5
1764,0,102.77,23.93,1,5
1765,0,87.77,24.72,1,5
1766,0,87.13,16.88,1,5
1767,0,89.02,24.98,1,6
1768,19,84.19,22.53,1,6
1769,0,93.7,19.65,1,6
1770,0,107.0,27.0,1,6
1771,0,99.31,28.69,1,2
1772,41,90.46,33.57,1,3
1773,70,86.25,25.32,1,3
1774,73,81.67,42.8,1,3
1775,1050,89.81,59.59,1,3
1776,377,90.11,55.72,1,4
1777,110,82.12,21.77,1,4
1778,1013,84.24,58.57,1,4
1779,1142,85.62,51.87,1,4
1780,100,82.21,22.97,1,5
1781,43,91.03,31.57,1,5
1782,2377,84.13,58.4,1,5
1783,3066,88.08,70.53,1,5
1784,34,108.69,23.15,1,6
1785,0,118.88,18.97,1,6
1786,0,121.09,18.36,2,6
1787,0,117.71,19.86,2,6
1788,0,112.0,2.0,2,2
1789,24,91.8,28.36,2,2
1790,624,85.57,47.5,2,3
1791,1629,93.0,59.32,2,3
1792,1727,87.58,60.17,2,3
1793,2434,87.53,70.87,2,3
1794,565,90.21,42.72,2,4
1795,2467,96.0,79.77,2,4
1796,2321,86.55,74.52,2,4
1797,1759,87.15,64.72,2,4
1798,2056,86.62,72.78,2,5
1799,1583,84.77,57.05,2,5
1800,32,82.28,32.55,2,5
1801,31,84.71,29.15,2,5
1802,130,85.56,44.38,2,6
1803,2435,88.95,78.9,2,6
1804,997,88.0,50.33,2,6
1805,2420,88.15,78.56,2,6
1806,0,109.25,24.25,2,1
1807,38,89.59,34.31,2,3
1808,716,82.49,46.53,2,3
1809,137,81.39,25.97,2,3
1810,1108,84.0,52.02,2,3
1811,2478,89.71,66.08,2,4
1812,474,93.22,40.28,2,4
1813,2512,81.45,75.1,2,4
1814,1323,88.96,52.87,2,4
1815,412,85.91,32.32,2,5
1816,888,84.22,41.47,2,5
1817,1521,90.06,64.2,2,5
1818,26,88.18,31.38,2,5
1819,11,83.11,22.65,2,6
1820,0,110.7,16.2,1,6
1821,0,101.2,23.8,1,6
1822,10,113.77,24.31,1,6
1823,0,112.0,4.5,1,1
1824,0,112.0,3.0,1,2
1825,510,93.42,52.76,1,3
1826,1399,90.86,61.17,1,3
1827,552,89.37,45.15,1,3
1828,503,89.45,43.85,2,3
1829,966,91.15,55.2,2,4
1830,483,93.28,44.55,2,4
1831,130,93.67,36.78,2,4
1832,192,91.64,50.11,2,4
1833,0,84.32,14.3,2,5
1834,16,105.34,23.7,2,6
1835,46,107.9,17.65,2,6
1836,453,98.14,54.41,2,6
1837,0,114.0,5.6,2,1
1838,0,112.0,3.0,2,2
1839,590,106.64,73.35,2,2
1840,3267,91.53,88.02,2,3
1841,103,90.26,31.77,2,3
1842,76,85.13,37.43,2,3
1843,172,87.24,31.88,2,3
1844,32,86.18,32.63,2,4
1845,805,92.34,44.8,2,4
1846,2224,88.86,66.73,2,4
1847,1507,84.67,47.65,2,4
1848,3663,90.67,86.53,2,5
1849,861,83.18,32.1,2,5
1850,75,82.18,19.18,2,5
1851,46,82.6,20.0,2,5
1852,0,81.2,14.2,2,6
1853,1990,84.81,63.68,2,6
1854,118,89.42,27.92,2,6
1855,411,102.24,38.32,2,6
1856,32,97.17,26.5,2,1
1857,0,113.17,21.5,2,1
1858,0,116.95,22.53,2,1
1859,0,114.5,16.8,2,1
1860,0,106.26,23.32,2,2
1861,0,117.2,19.05,2,2
1862,61,88.93,20.41,2,2
1863,1068,87.58,49.42,2,2
1864,460,83.88,32.05,2,3
1865,101,80.86,25.58,2,3
1866,1687,81.68,54.87,2,3
1867,356,85.51,32.37,2,3
1868,71,82.3,21.29,2,4
1869,125,82.56,23.83,2,4
1870,0,80.27,25.37,2,4
1871,756,88.98,36.03,2,4
1872,949,104.1,39.21,2,5
1873,0,112.0,6.0,1,6
1874,0,86.51,32.89,1,2
1875,0,81.5,22.65,1,3
1876,0,88.57,17.15,1,3
1877,58,85.29,31.4,1,3
1878,28,82.7,25.87,1,3
1879,24,81.9,20.3,1,4
1880,92,82.44,24.63,1,4
1881,439,85.76,30.4,1,4
1882,26,96.93,16.52,1,4
1883,124,81.45,23.67,2,5
1884,0,87.4,17.8,2,5
1885,39,97.14,21.55,2,5
1886,81,89.1,27.61,2,5
1887,128,81.74,22.18,2,6
1888,145,84.86,28.97,2,6
1889,11,90.71,17.33,1,6
1890,57,85.37,28.25,1,6
1891,0,112.0,1.0,1,1
1892,0,107.59,23.55,1,2
1893,24,83.72,27.67,1,3
1894,151,82.77,28.5,1,3
1895,0,80.19,17.87,1,3
1896,1395,86.73,79.13,1,5
1897,1703,84.58,55.65,1,5
1898,26,86.83,25.88,1,6
1899,737,84.33,39.08,1,6
1900,12,86.81,21.03,1,6
1901,12,81.39,15.73,1,6
1902,11,81.28,21.83,1,1
1903,13,90.67,38.7,1,1
1904,0,100.54,22.77,1,3
1905,150,104.96,29.97,1,3
1906,0,83.53,19.53,1,3
1907,23,83.48,23.6,1,3
1908,65,92.25,22.65,1,4
1909,189,85.53,29.64,1,4
1910,137,86.27,24.45,1,4
1911,0,80.8,21.48,2,4
1912,0,82.27,16.02,2,5
1913,79,85.32,25.75,2,5
1914,61,87.06,22.72,2,5
1915,80,83.47,28.19,2,5
1916,0,84.33,22.4,2,6
1917,0,81.03,22.33,2,6
1918,0,80.62,22.62,2,6
1919,209,88.76,37.95,2,3
1920,28,81.71,24.05,2,3
1921,117,82.22,24.98,2,3
1922,81,81.61,25.82,2,4
1923,0,84.23,24.4,2,4
1924,71,83.89,28.25,2,4
1925,0,84.58,19.71,2,4
1926,0,82.29,30.43,2,5
1927,0,82.29,18.57,2,6
1928,0,80.85,14.02,2,6
1929,90,85.5,18.92,2,6
1930,0,81.5,15.48,2,1
1931,51,93.91,23.18,2,1
1932,0,113.09,12.91,2,3
1933,0,113.17,14.38,2,3
1934,164,107.39,30.52,2,4
1935,74,83.42,22.43,2,4
1936,0,81.49,19.81,2,4
1937,69,89.6,21.52,2,4
1938,0,82.43,21.12,2,5
1939,79,84.88,27.21,2,5
1940,0,113.33,9.67,2,2
1941,39,90.34,18.62,2,3
1942,176,102.08,32.08,2,3
1943,168,86.18,24.53,2,3
1944,0,80.53,19.77,2,3
1945,18,80.81,22.47,2,4
1946,100,91.53,32.28,2,4
1947,0,105.17,16.0,2,4
1948,1826,96.0,68.78,2,4
1949,1651,83.03,47.95,2,5
1950,1496,82.82,66.38,2,5
1951,0,80.0,16.36,2,2
1952,640,82.15,37.69,2,2
1953,221,82.93,29.54,2,3
1954,1020,83.3,41.22,2,3
1955,0,80.0,29.33,2,3
1956,150,81.67,23.83,2,3
1957,0,91.93,18.57,2,3
1958,0,112.0,30.25,2,4
1959,0,114.5,11.95,2,4
1960,126,84.72,26.87,2,4
1961,0,80.0,24.25,2,4
1962,152,82.69,34.61,2,4
1963,133,83.33,22.95,2,4
1964,64,88.46,26.58,2,4
1965,61,88.0,35.68,2,4
1966,0,80.87,21.12,2,5
1967,1742,81.33,62.03,2,5
1968,2971,93.54,83.73,3,5
1969,334,86.21,35.32,3,5
1970,790,85.95,46.75,3,6
1971,41,93.14,32.07,3,6
1972,0,88.12,15.88,3,6
1973,0,87.56,20.56,3,6
1974,0,93.33,42.33,3,1
1975,10,83.0,22.71,3,2
1976,943,83.54,45.12,3,2
1977,1197,82.2,44.45,3,3
1978,40,82.14,24.0,3,3
1979,191,81.81,24.54,3,3
1980,92,86.37,30.57,3,3
1981,20,81.95,22.51,3,4
1982,914,81.21,45.98,3,4
1983,1017,89.88,43.98,3,4
1984,922,96.13,39.87,3,5
1985,77,93.93,23.17,3,5
1986,15,108.17,23.14,3,5
1987,307,92.0,52.32,3,3
1988,1416,82.46,52.25,3,3
1989,410,87.84,43.88,3,3
1990,3337,85.6,79.8,3,4
1991,470,92.44,38.92,3,4
1992,36,92.28,20.62,3,4
1993,0,97.5,20.9,3,4
1994,0,88.27,23.15,3,5
1995,77,102.48,18.13,3,5
1996,94,93.0,27.17,3,5
1997,13,88.68,20.0,3,5
1998,689,84.74,41.17,3,6
1999,632,81.59,36.67,3,6
2000,0,80.68,15.46,3,6
2001,49,87.53,26.86,3,6
2002,0,83.33,27.33,3,1
2003,0,112.0,49.0,3,2
2004,52,97.66,29.12,3,3
2005,160,106.16,28.78,1,3
2006,0,82.3,25.58,1,3
2007,20,80.72,28.37,1,4
2008,0,89.07,27.95,1,4
2009,99,83.02,29.83,1,4
2010,0,91.53,19.17,1,4
2011,1503,100.31,59.93,1,5
2012,935,90.27,37.48,1,5
2013,78,82.18,32.87,1,5
2014,0,80.0,14.0,1,5
2015,0,80.0,15.0,1,3
2016,71,81.47,22.0,1,4
2017,0,82.83,22.58,1,4
2018,0,81.6,26.78,1,4
2019,0,83.05,22.17,1,4
2020,196,88.5,30.19,1,5
2021,0,80.27,28.78,1,5
2022,0,81.83,19.62,1,5
2023,0,82.0,18.82,1,5
2024,0,80.56,21.06,1,6
2025,42,88.0,29.92,1,6
2026,12,88.2,18.62,1,6
2027,69,84.62,28.76,1,6
2028,411,93.19,58.4,1,2
2029,377,85.96,43.32,1,3
2030,0,82.1,22.13,1,3
2031,1462,82.87,56.22,1,3
2032,0,80.67,21.83,1,3
2033,0,81.25,48.93,1,4
2034,124,87.77,33.43,1,4
2035,125,86.38,26.77,1,4
2036,38,81.17,22.4,1,4
2037,0,84.28,23.4,1,5
2038,39,83.29,28.3,1,5
2039,0,84.93,24.38,1,5
2040,133,83.81,28.37,1,5
2041,0,84.74,17.93,1,6
2042,0,82.53,17.04,1,6
2043,72,86.64,19.47,1,6
2044,67,84.41,25.68,1,6
2045,82,93.43,24.13,1,1
2046,0,113.56,17.28,1,1
2047,0,112.0,56.0,1,2
2048,34,82.29,25.3,1,3
2049,0,81.2,18.48,1,3
2050,93,81.89,21.93,1,4
2051,1268,84.21,52.78,1,4
2052,35,89.9,22.25,1,4
2053,50,85.61,24.02,1,4
2054,133,82.96,26.32,1,5
2055,512,82.29,29.1,2,5
2056,0,80.0,20.83,2,5
2057,0,81.03,16.67,2,5
2058,117,85.78,27.26,2,6
2059,63,84.0,23.91,2,6
2060,67,85.58,30.95,2,6
2061,0,112.0,53.0,2,5
2062,0,80.0,15.6,2,2
2063,67,88.84,27.2,2,3
2064,74,94.16,25.79,2,3
2065,28,104.4,40.71,2,3
2066,40,84.96,18.28,2,3
2067,0,80.83,16.98,2,4
2068,0,81.0,14.63,2,4
2069,0,81.37,19.78,2,4
2070,0,83.8,20.28,2,4
2071,174,85.38,29.83,1,5
2072,175,81.45,30.81,1,5
2073,67,82.06,33.4,1,4
2074,75,80.65,22.17,1,4
2075,11,91.08,17.87,1,5
2076,28,81.93,27.18,1,5
2077,120,86.15,26.48,1,5
2078,37,82.62,24.38,1,5
2079,25,83.89,29.85,1,6
2080,44,81.89,25.78,1,6
2081,33,82.82,21.53,1,6
2082,60,82.81,22.18,1,6
2083,49,82.0,16.83,1,1
2084,67,96.0,44.12,1,1
2085,0,80.42,18.92,1,3
2086,87,82.47,29.75,1,3
2087,155,83.16,30.25,1,3
2088,149,86.47,31.08,1,3
2089,45,89.31,19.63,1,4
2090,160,84.88,24.67,1,4
2091,147,84.19,23.0,1,4
2092,0,88.26,18.9,1,4
2093,27,100.36,24.45,1,5
2094,90,83.52,25.57,1,5
2095,134,82.9,29.4,1,5
2096,29,86.31,30.92,1,5
2097,0,81.13,28.55,1,6
2098,82,83.78,28.62,2,6
2099,0,80.93,17.7,2,6
2100,24,85.24,25.68,2,6
2101,45,83.28,21.88,2,1
2102,0,112.0,6.0,2,1
2103,180,85.67,33.92,2,3
2104,103,83.08,22.33,2,3
2105,177,83.53,25.3,2,4
2106,0,80.17,21.69,2,4
2107,0,80.7,21.17,2,4
2108,92,83.56,36.3,2,4
2109,75,81.19,25.44,2,5
2110,0,81.23,25.35,2,5
2111,76,81.89,24.34,2,5
2112,0,85.77,27.23,2,5
2113,0,81.83,18.83,2,6
2114,0,80.43,19.95,2,6
2115,11,84.68,22.52,2,6
2116,0,81.83,14.35,2,6
2117,99,82.8,40.19,2,1
2118,0,112.0,53.0,2,2
2119,0,108.17,57.83,2,3
2120,63,83.88,31.63,2,3
2121,0,88.43,27.32,2,3
2122,0,82.73,20.38,2,4
2123,117,81.92,25.35,2,4
2124,47,93.17,21.07,2,4
2125,0,94.67,22.13,2,4
2126,70,85.74,28.37,2,5
2127,78,89.41,22.95,2,5
2128,0,90.36,20.68,2,5
2129,0,80.0,39.67,2,6
2130,36,89.55,24.17,2,6
2131,0,80.0,47.0,2,6
2132,0,112.0,54.0,2,2
2133,168,100.46,33.33,2,3
2134,38,91.69,20.23,1,3
2135,0,92.04,18.88,1,3
2136,30,100.66,22.26,1,4
2137,60,83.4,37.38,1,4
2138,689,83.44,41.52,1,4
2139,0,85.58,23.65,1,5
2140,0,83.05,24.61,1,5
2141,27,83.82,30.05,1,5
2142,42,81.94,30.66,1,5
2143,0,96.44,20.72,1,5
2144,0,80.17,20.2,1,6
2145,65,81.31,20.35,1,6
2146,60,96.83,23.2,1,6
2147,57,92.9,23.06,1,3
2148,137,96.87,22.08,1,3
2149,4326,92.0,106.57,1,3
2150,1132,95.44,54.37,1,4
2151,0,102.93,19.44,1,4
2152,0,121.0,17.0,1,4
2153,0,80.0,19.05,1,5
2154,0,80.52,20.5,1,6
2155,0,81.69,12.31,1,6
2156,0,93.13,24.18,1,6
2157,0,106.0,20.0,1,6
2158,0,93.09,20.18,1,3
2159,147,84.19,35.23,1,3
2160,55,86.7,30.75,1,3
2161,76,103.82,21.63,1,4
2162,37,102.75,24.15,1,4
2163,0,93.77,29.42,1,4
2164,90,88.19,32.37,1,4
2165,2322,82.18,69.32,1,5
2166,848,81.39,45.52,1,5
2167,118,92.15,27.6,1,5
2168,17,86.56,24.84,1,5
2169,0,83.71,23.57,1,6
2170,18,80.0,22.88,1,6
2171,30,115.5,58.25,1,2
2172,562,82.43,38.32,1,2
2173,1014,84.76,52.87,1,3
2174,829,82.47,46.88,1,3
2175,49,96.5,42.1,1,3
2176,106,83.69,34.25,1,4
2177,294,82.96,32.81,1,4
2178,393,83.57,36.97,1,5
2179,446,87.16,47.35,1,5
2180,387,82.67,41.07,1,5
2181,258,84.62,26.25,1,5
2182,289,84.26,39.18,1,6
2183,168,82.82,36.53,1,6
2184,116,82.67,30.08,1,6
2185,0,80.0,18.62,1,4
2186,0,86.93,23.89,1,4
2187,77,84.21,28.53,1,4
2188,26,82.67,23.93,1,5
2189,13,80.0,55.5,1,5
2190,772,89.65,44.86,1,3
2191,46,95.03,21.33,1,3
2192,63,110.93,29.67,1,4
2193,33,80.54,20.45,1,4
2194,0,83.27,23.35,1,4
2195,130,83.89,30.07,1,4
2196,262,86.26,37.08,1,5
2197,842,81.45,39.13,1,5
2198,103,81.44,25.77,1,5
2199,1067,83.85,44.8,1,5
2200,2524,86.89,66.93,1,6
2201,348,82.73,30.35,1,6
2202,562,90.67,74.67,1,6
2203,0,102.33,27.44,1,2
2204,0,81.05,26.83,1,3
2205,1094,83.39,52.13,1,3
2206,360,85.37,34.33,1,3
2207,0,82.47,23.3,1,3
2208,17,87.9,29.98,1,4
2209,44,84.48,26.5,1,4
2210,56,88.89,29.28,1,4
2211,26,81.83,19.92,1,4
2212,0,80.0,26.42,1,5
2213,29,82.25,24.88,1,5
2214,92,88.86,33.1,1,5
2215,0,82.88,23.02,1,5
2216,101,81.32,26.17,1,6
2217,0,91.37,20.63,1,6
2218,0,96.83,19.38,1,6
2219,0,84.33,27.29,1,6
2220,0,112.0,28.0,1,2
2221,0,112.0,7.0,1,3
2222,0,115.6,29.0,1,3
2223,0,87.48,19.33,1,3
2224,0,87.48,36.0,1,4
2225,27,82.84,25.12,2,4
2226,70,81.35,26.7,2,4
2227,11,86.69,28.14,2,4
2228,0,86.77,12.23,2,2
2229,630,91.09,36.22,2,2
2230,1059,82.36,67.0,2,3
2231,0,80.0,26.17,2,5
2232,953,92.0,97.62,2,5
2233,1938,94.08,67.27,2,6
2234,1427,84.63,55.1,2,6
2235,42,82.28,24.6,2,6
2236,0,88.91,30.91,2,6
2237,0,119.56,23.44,2,1
2238,0,112.0,62.0,2,2
2239,0,84.09,24.36,2,2
2240,202,82.85,30.46,2,3
2241,97,83.85,34.41,2,3
2242,0,82.9,27.97,2,3
2243,118,88.19,27.32,2,3
2244,0,82.67,26.27,2,4
2245,0,80.97,26.32,2,4
2246,85,84.65,30.13,2,4
2247,17,80.62,25.47,2,4
2248,2036,91.0,71.6,2,5
2249,3836,88.0,98.27,2,5
2250,336,84.13,39.22,2,5
2251,0,80.0,11.45,2,5
2252,0,110.1,16.25,2,6
2253,0,115.66,16.47,2,6
2254,0,107.55,22.27,2,6
2255,0,112.0,28.33,2,6
2256,11,91.43,47.88,2,6
2257,0,112.0,8.0,2,1
2258,18,104.0,67.56,2,2
2259,0,80.77,19.38,2,5
2260,157,91.38,39.73,2,6
2261,34,81.3,15.64,2,6
2262,687,88.35,45.67,2,6
2263,0,96.0,16.22,2,6
2264,837,80.56,51.52,2,4
2265,1354,101.95,52.32,2,5
2266,2765,84.0,77.2,2,5
2267,57,84.17,24.79,2,5
2268,0,85.24,21.41,2,6
2269,0,85.46,27.79,2,3
2270,297,81.67,37.98,2,3
2271,88,83.5,27.25,2,3
2272,0,80.0,22.5,2,4
2273,28,93.19,22.39,2,5
2274,0,114.7,17.35,2,5
2275,3165,108.74,82.7,2,5
2276,1556,80.59,70.22,2,6
2277,20,81.25,26.5,2,5
2278,10,85.65,25.47,2,5
2279,237,84.84,42.23,2,6
2280,43,81.43,28.53,2,6
2281,21,81.62,19.78,2,6
2282,0,108.44,10.47,2,6
2283,70,107.84,20.43,2,1
2284,0,112.0,55.0,2,2
2285,0,112.0,2.0,2,3
2286,60,85.13,25.42,2,3
2287,688,83.73,42.18,2,3
2288,2857,94.32,66.32,2,3
2289,59,90.07,30.58,2,4
2290,38,84.74,28.53,2,4
2291,0,93.93,24.04,2,4
2292,140,87.73,28.87,3,4
2293,0,87.05,21.98,3,5
2294,0,83.97,23.1,3,5
2295,76,82.87,27.05,3,5
2296,17,81.24,26.27,3,5
2297,80,82.93,20.5,2,6
2298,0,82.27,13.45,2,6
2299,0,82.8,17.93,2,6
2300,0,114.53,15.24,2,6
2301,0,90.45,29.67,2,2
2302,0,105.57,13.97,2,3
2303,0,110.2,16.73,2,3
2304,108,82.0,29.02,2,3
2305,31,89.24,22.63,2,3
2306,0,82.95,21.64,2,4
2307,0,96.59,21.06,2,4
2308,0,80.84,15.95,2,5
2309,31,88.54,21.09,2,6
2310,10,84.18,21.25,2,6
2311,70,84.26,34.6,1,6
2312,246,92.09,57.53,1,6
2313,132,94.15,57.69,1,1
2314,115,89.0,45.12,1,4
2315,192,83.96,30.75,1,5
2316,107,85.45,26.0,1,5
2317,181,87.04,41.07,1,5
2318,207,86.54,36.65,1,5
2319,257,89.91,54.47,1,6
2320,48,86.32,23.47,1,6
2321,60,94.31,26.66,1,6
2322,173,81.73,32.5,1,4
2323,287,84.15,33.65,1,5
2324,148,82.36,29.92,1,5
2325,84,82.76,32.87,1,5
2326,238,83.67,25.83,1,5
2327,0,82.17,18.87,1,6
2328,91,106.61,22.93,1,6
2329,21,110.0,17.3,1,6
2330,0,97.41,20.88,1,6
2331,0,112.0,2.33,1,6
2332,0,113.25,19.19,1,3
2333,245,91.87,36.4,1,3
2334,27,88.83,23.52,1,3
2335,0,94.43,25.98,1,4
2336,0,96.0,40.0,1,4
2337,63,84.8,36.73,1,5
2338,0,80.61,20.72,1,6
2339,0,89.76,21.8,1,6
2340,0,112.0,10.0,1,6
2341,0,112.0,6.0,1,6
2342,0,88.28,26.14,1,6
2343,110,91.36,32.0,1,6
2344,0,97.82,21.73,1,6
2345,60,89.83,35.73,3,3
2346,551,82.2,63.83,3,3
2347,28,84.76,32.02,3,4
2348,99,103.38,31.52,2,4
2349,1972,86.86,64.88,2,4
2350,3394,86.4,72.58,3,4
2351,2231,88.18,61.55,3,5
2352,0,80.83,38.08,3,5
2353,3230,85.0,84.57,3,5
2354,3014,83.84,65.47,3,5
2355,0,80.67,38.6,3,6
2356,11,80.0,41.23,1,6
2357,0,86.4,64.8,1,6
2358,0,112.0,15.33,1,2
2359,10,109.33,50.33,1,2
2360,0,81.07,46.25,1,2
2361,19,85.24,34.83,1,2
2362,269,85.81,45.66,1,3
2363,1921,91.69,70.42,1,3
2364,443,85.21,39.07,1,3
2365,468,85.05,42.93,2,3
2366,374,85.22,47.87,2,4
2367,952,83.2,55.67,2,4
2368,74,81.85,29.93,2,4
2369,352,84.84,34.4,2,4
2370,1362,84.27,49.18,2,5
2371,13,81.24,35.98,2,5
2372,74,93.78,25.68,2,5
2373,48,93.82,38.25,1,5
2374,0,112.0,16.0,1,6
2375,0,112.0,18.0,1,6
2376,0,112.0,22.0,1,2
2377,0,112.0,7.0,1,2
2378,1539,94.27,69.8,1,2
2379,1385,85.55,65.42,1,2
2380,435,89.33,47.58,1,3
2381,596,93.21,50.42,1,3
2382,227,85.39,39.47,1,3
2383,1493,82.44,60.25,1,3
2384,54,87.53,38.49,1,4
2385,1354,84.38,50.6,1,4
2386,1154,83.72,52.4,1,4
2387,1197,84.32,64.53,1,4
2388,22,84.83,33.6,1,5
2389,12,103.49,21.03,1,5
2390,14,106.75,34.52,1,5
2391,104,89.48,57.53,1,5
2392,46,93.33,44.68,1,6
2393,0,112.0,9.75,1,6
2394,0,112.0,19.0,1,2
2395,0,112.0,18.0,1,2
2396,670,95.39,57.88,1,2
2397,223,87.47,52.93,1,2
2398,1385,83.46,52.72,1,3
2399,965,82.36,40.42,1,3
2400,840,85.62,43.7,1,3
2401,187,84.9,41.12,1,3
2402,1196,81.59,49.23,1,4
2403,1335,82.95,48.47,1,4
2404,124,96.0,52.64,1,4
2405,0,112.0,3.0,1,4
2406,11,86.21,20.59,1,5
2407,2369,87.31,64.4,1,5
2408,1172,91.58,45.8,1,5
2409,0,110.93,18.96,1,5
2410,0,108.88,23.49,1,6
2411,0,86.4,35.0,1,6
2412,0,112.0,23.0,1,2
2413,1139,109.33,81.08,1,2
2414,335,85.82,38.48,1,2
2415,793,91.29,56.0,1,2
2416,854,84.76,45.38,1,3
2417,592,85.26,43.77,1,3
2418,2020,85.12,67.33,1,3
2419,152,91.92,26.21,1,3
2420,99,90.5,39.46,1,4
2421,1807,88.86,51.17,1,4
2422,1456,90.67,60.3,2,4
2423,1263,82.55,48.92,2,4
2424,2004,94.22,78.6,2,5
2425,1066,101.67,43.45,2,5
2426,10,103.77,30.12,2,5
2427,0,94.67,33.68,2,5
2428,17,113.04,20.32,2,6
2429,0,115.5,17.17,2,6
2430,0,112.0,19.0,2,6
2431,0,112.0,19.0,2,2
2432,0,112.0,17.0,2,2
2433,0,112.0,28.5,2,2
2434,1369,93.82,72.83,2,3
2435,370,84.84,46.19,2,3
2436,709,89.95,43.68,2,3
2437,867,88.44,59.08,2,3
2438,662,88.98,43.18,2,4
2439,689,85.94,48.98,2,4
2440,1319,90.88,50.9,2,4
2441,451,80.5,54.37,1,4
2442,891,85.81,46.13,1,5
2443,11,80.9,41.58,1,5
2444,47,81.96,49.7,1,5
2445,778,83.91,39.25,1,5
2446,612,84.0,77.58,1,6
2447,0,112.0,13.5,1,6
2448,0,112.0,2.0,2,6
2449,0,112.0,19.0,2,2
2450,0,112.0,20.0,2,2
2451,14,91.29,22.61,2,2
2452,248,91.67,44.42,2,3
2453,1481,89.41,62.3,2,3
2454,1495,89.04,53.68,2,3
2455,1144,88.21,59.33,2,3
2456,50,97.72,25.48,2,4
2457,0,97.33,26.13,2,4
2458,827,88.93,47.78,2,4
2459,2018,88.62,57.03,2,4
2460,2796,89.41,74.98,2,5
2461,1379,103.06,46.13,2,5
2462,0,83.87,34.47,2,5
2463,24,84.62,40.82,2,5
2464,19,80.55,33.5,2,6
2465,36,83.56,35.32,1,6
2466,0,112.0,26.5,1,2
2467,0,112.0,2.5,1,3
2468,1412,87.81,62.0,1,3
2469,36,86.95,43.07,1,4
2470,628,88.56,43.9,1,4
2471,178,85.76,33.4,1,4
2472,84,84.39,34.92,1,4
2473,396,88.74,50.4,1,5
2474,227,82.8,32.53,1,5
2475,0,107.92,16.4,1,5
2476,0,112.0,3.0,1,5
2477,0,112.0,15.0,1,6
2478,0,112.0,23.0,1,2
2479,0,112.0,7.0,1,2
2480,0,112.0,18.25,1,2
2481,0,112.0,19.0,1,3
2482,2167,100.21,81.82,1,3
2483,975,89.71,55.23,1,3
2484,771,84.32,52.47,1,3
2485,427,84.33,49.02,1,4
2486,1135,84.06,44.8,1,4
2487,1592,95.6,53.82,1,4
2488,2298,85.66,62.62,1,4
2489,1429,93.67,49.87,2,5
2490,199,98.43,31.52,2,5
2491,154,84.43,39.75,2,5
